,,,,,,,,,,
Year,State,NMFS Name,Pounds,Metric Tons,Dollars,Confidentiality,Collection,Scientific Name,Tsn,Source
2024,FLORIDA-EAST,"STINGRAY, YELLOW",48,0,451,Public,Commercial,Urobatis jamaicensis,621035,ACCSP
2024,FLORIDA-EAST,"SURGEON, OCEAN",33,0,108,Public,Commercial,Acanthurus bahianus,172252,ACCSP
2024,FLORIDA-EAST,"SWEEPER, GLASSY",,,,Confidential,Commercial,Pempheris Schomburgkii,169472,ACCSP
2024,FLORIDA-EAST,SWORDFISH,"476,155",216,"2,219,311",Public,Commercial,Xiphias gladius,172482,EXCEPTIONS
2024,FLORIDA-EAST,"TANG, BLUE",184,0,"1,697",Public,Commercial,Acanthurus coeruleus,172254,ACCSP
2024,FLORIDA-EAST,TILAPIAS **,"81,798",37,"65,923",Public,Commercial,Tilapia,169809,ACCSP
2024,FLORIDA-EAST,"TILEFISH, BLUELINE","4,126",2,"19,707",Public,Commercial,Caulolatilus microps,168543,ACCSP
2024,FLORIDA-EAST,"TILEFISH, GOLDEN","321,984",146,"1,559,772",Public,Commercial,Lopholatilus chamaeleonticeps,168546,ACCSP
2024,FLORIDA-EAST,"TILEFISH, SAND",68,0,73,Public,Commercial,Malacanthus plumieri,168548,ACCSP
2024,FLORIDA-EAST,TOBACCOFISH,,,,Confidential,Commercial,Serranus tabacarius,167859,ACCSP
2024,FLORIDA-EAST,"TRIGGERFISH, GRAY","28,739",13,"104,129",Public,Commercial,Balistes capriscus,173138,ACCSP
2024,FLORIDA-EAST,"TRIGGERFISH, OCEAN","1,523",1,"13,329",Public,Commercial,Canthidermis sufflamen,173170,ACCSP
2024,FLORIDA-EAST,TRIPLETAIL,"2,985",1,"17,678",Public,Commercial,Lobotes surinamensis,169007,ACCSP
2024,FLORIDA-EAST,"TUNA, ALBACORE","78,005",35,"128,407",Public,Commercial,Thunnus alalunga,172419,EXCEPTIONS
2024,FLORIDA-EAST,"TUNA, BIGEYE","20,078",9,"83,773",Public,Commercial,Thunnus obesus,172428,EXCEPTIONS
2024,FLORIDA-EAST,"TUNA, BLACKFIN","6,262",3,"15,200",Public,Commercial,Thunnus atlanticus,172427,ACCSP
2024,FLORIDA-EAST,"TUNA, BLUEFIN","4,641",2,"17,428",Public,Commercial,Thunnus thynnus,172421,EXCEPTIONS
2024,FLORIDA-EAST,"TUNA, LITTLE TUNNY","312,233",142,"288,160",Public,Commercial,Euthynnus alletteratus,172402,ACCSP
2024,FLORIDA-EAST,"TUNA, SKIPJACK",72,0,102,Public,Commercial,Katsuwonus pelamis,172401,EXCEPTIONS
2024,FLORIDA-EAST,"TUNA, YELLOWFIN","65,654",30,"287,204",Public,Commercial,Thunnus albacares,172423,EXCEPTIONS
2024,FLORIDA-EAST,"TUNICATES, SEA SQUIRTS **",,,,Confidential,Commercial,Ascidiacea,158854,ACCSP
2024,FLORIDA-EAST,ULOTRICHALES **,,,,Confidential,Commercial,Ulotrichales,6409,ACCSP
2024,FLORIDA-EAST,"URCHIN, GREEN SEA, (L. VARIEGATUS)","3,183",1,"2,806",Public,Commercial,Lytechinus variegatus,157921,ACCSP
2024,FLORIDA-EAST,"URCHIN, ROCK BORING",397,0,343,Public,Commercial,Echinometra lucunter,157958,ACCSP
2024,FLORIDA-EAST,"URCHIN, SLATE PENCIL","2,521",1,"2,099",Public,Commercial,Eucidaris tribuloides,157826,ACCSP
2024,FLORIDA-EAST,"VERTEBRATES, JAWED","109,522",50,"457,298",Public,Commercial,Gnathostomata ,914179,ACCSP
2024,FLORIDA-EAST,WAHOO,"14,541",7,"79,865",Public,Commercial,Acanthocybium solandri,172451,ACCSP
2024,FLORIDA-EAST,WEAKFISH,"2,569",1,"6,511",Public,Commercial,Cynoscion regalis,169241,ACCSP
2024,FLORIDA-EAST,WITHHELD FOR CONFIDENTIALITY,"27,364,241","12,412","23,519,492",Public,Commercial,Other,0,ACCSP
2024,FLORIDA-EAST,"WRASSE, CLOWN",6,0,23,Public,Commercial,Halichoeres maculipinna,170507,ACCSP
2024,FLORIDA-EAST,"WRASSE, OTHER **",3,0,78,Public,Commercial,Labridae,170477,ACCSP
2024,FLORIDA-EAST,"WRASSE, YELLOWHEAD",30,0,111,Public,Commercial,Halichoeres garnoti,170506,ACCSP
2024,FLORIDA-EAST,WRECKFISH,,,,Confidential,Commercial,Polyprion americanus,167914,ACCSP
2024,FLORIDA-WEST,"AMBERJACK, GREATER","145,802",66,"341,652",Public,Commercial,Seriola dumerili,168689,ACCSP
2024,FLORIDA-WEST,"AMBERJACK, LESSER","1,312",1,"2,966",Public,Commercial,Seriola fasciata,168690,ACCSP
2024,FLORIDA-WEST,ANCHOVIES **,,,,Confidential,Commercial,Engraulidae,553173,ACCSP
2024,FLORIDA-WEST,"ANEMONE, OTHER **","20,932",9,"31,270",Public,Commercial,Actiniidae,52541,ACCSP
2024,FLORIDA-WEST,"ANEMONE, RINGED",,,,Confidential,Commercial,Bartholomea annulata,52774,ACCSP
2024,FLORIDA-WEST,"ANEMONE, SPECKLED","6,192",3,"51,455",Public,Commercial,Phymanthus crucifer,52794,ACCSP
2024,FLORIDA-WEST,"ANEMONE, SUN ZOANTHID **",,,,Confidential,Commercial,Palythoa,52433,ACCSP
2024,FLORIDA-WEST,"ANGELFISH, BLUE","2,202",1,"51,206",Public,Commercial,Holocanthus bermudensis,169626,ACCSP
2024,FLORIDA-WEST,"ANGELFISH, FRENCH",964,0,"30,875",Public,Commercial,Pomacanthus paru,169633,ACCSP
2024,FLORIDA-WEST,"ANGELFISH, GRAY","1,555",1,"33,513",Public,Commercial,Pomacanthus arcuatus,169632,ACCSP
2024,FLORIDA-WEST,"ANGELFISH, QUEEN","1,595",1,"52,057",Public,Commercial,Holacanthus ciliaris,169623,ACCSP
2024,FLORIDA-WEST,ANIMALIA **,,,,Confidential,Commercial,Animalia,202423,ACCSP
2024,FLORIDA-WEST,BALLOONFISH,94,0,825,Public,Commercial,Diodon holocanthus,173392,ACCSP
2024,FLORIDA-WEST,BALLYHOOS **,"643,147",292,"614,508",Public,Commercial,Hemiramphus,165459,ACCSP
2024,FLORIDA-WEST,"BARRACUDA, GREAT","6,673",3,"19,942",Public,Commercial,Sphyraena barracuda,650251,ACCSP
2024,FLORIDA-WEST,BARRELFISH,"3,414",2,"15,913",Public,Commercial,Hyperoglyphe perciformis,172512,ACCSP
2024,FLORIDA-WEST,"BASS, BANK SEA",,,,Confidential,Commercial,Centropristis ocyurus,167690,ACCSP
2024,FLORIDA-WEST,"BASS, BLACK SEA","11,942",5,"19,314",Public,Commercial,Centropristis striata,167687,ACCSP
2024,FLORIDA-WEST,"BASS, CAVE",,,,Confidential,Commercial,Liopropoma mowbrayi,167819,ACCSP
2024,FLORIDA-WEST,"BASS, CHALK",,,,Confidential,Commercial,Serranus tortugarum,167861,ACCSP
2024,FLORIDA-WEST,"BASS, HARLEQUIN",117,0,934,Public,Commercial,Serranus tigrinus,167860,ACCSP
2024,FLORIDA-WEST,"BASS, LANTERN",23,0,95,Public,Commercial,Serranus baldwini,167852,ACCSP
2024,FLORIDA-WEST,"BASS, LONGTAIL",32,0,98,Public,Commercial,Hemanthias leptus,167800,ACCSP
2024,FLORIDA-WEST,"BASS, PEPPERMINT",,,,Confidential,Commercial,Liopropoma rubre,167820,ACCSP
2024,FLORIDA-WEST,"BASS, ROCK SEA","8,203",4,"12,580",Public,Commercial,Centropristis philadelphica,167691,ACCSP
2024,FLORIDA-WEST,"BASS, WRASSE",,,,Confidential,Commercial,Liopropoma Eukrines,167818,ACCSP
2024,FLORIDA-WEST,"BASSES, MIXED SEA **","2,483",1,"3,589",Public,Commercial,Centropristis,167686,ACCSP
2024,FLORIDA-WEST,"BASSLET, CANDY",,,,Confidential,Commercial,Liopropoma carmabi,167827,ACCSP
2024,FLORIDA-WEST,"BASSLET, THREELINE",,,,Confidential,Commercial,Lipogramma trilineatum,168014,ACCSP
2024,FLORIDA-WEST,"BATFISH, OTHER **",186,0,"1,843",Public,Commercial,Halieutichthys,164593,ACCSP
2024,FLORIDA-WEST,BEAUGREGORY,166,0,"2,894",Public,Commercial,Stegastes,615345,ACCSP
2024,FLORIDA-WEST,"BEAUTY, ROCK","1,758",1,"19,202",Public,Commercial,Holacanthus tricolor,169625,ACCSP
2024,FLORIDA-WEST,BIGEYES **,352,0,694,Public,Commercial,Priacanthidae,168176,ACCSP
2024,FLORIDA-WEST,"BISCUIT, INFLATED SEA",71,0,145,Public,Commercial,Clypeaster prostratus,157988,ACCSP
2024,FLORIDA-WEST,"BISCUITS, SEA **",16,0,160,Public,Commercial,Clypeaster,157987,ACCSP
2024,FLORIDA-WEST,"BLENNY, BANDED",27,0,64,Public,Commercial,Paraclinus fasciatus,171430,ACCSP
2024,FLORIDA-WEST,"BLENNY, BARRED",,,,Confidential,Commercial,Hypleurochilus bermudensis,171200,ACCSP
2024,FLORIDA-WEST,"BLENNY, FLORIDA",11,0,104,Public,Commercial,Chasmodes saburrae,171165,ACCSP
2024,FLORIDA-WEST,"BLENNY, GLASS",,,,Confidential,Commercial,Emblemariopsis diaphanus,638337,ACCSP
2024,FLORIDA-WEST,"BLENNY, HAIRY",,,,Confidential,Commercial,Labrisomus nuchipinnis,171415,ACCSP
2024,FLORIDA-WEST,"BLENNY, MARBLED",,,,Confidential,Commercial,Paraclinus marmoratus,171433,ACCSP
2024,FLORIDA-WEST,"BLENNY, OTHER **","3,417",2,"11,392",Public,Commercial,Blenniidae,171124,ACCSP
2024,FLORIDA-WEST,"BLENNY, REDLIP",,,,Confidential,Commercial,Ophioblennius atlanticus,171203,ACCSP
2024,FLORIDA-WEST,"BLENNY, SADDLED",25,0,76,Public,Commercial,Malacoctenus triangulatus,171423,ACCSP
2024,FLORIDA-WEST,"BLENNY, SAILFIN",197,0,808,Public,Commercial,Emblemaria pandionis,171405,ACCSP
2024,FLORIDA-WEST,BLUEFISH,"10,660",5,"9,192",Public,Commercial,Pomatomus saltatrix,168559,ACCSP
2024,FLORIDA-WEST,BLUEHEAD,504,0,"2,028",Public,Commercial,Thalassoma bifasciatum,170568,ACCSP
2024,FLORIDA-WEST,BOXFISHES **,,,,Confidential,Commercial,Ostraciidae,173235,ACCSP
2024,FLORIDA-WEST,"BREAM, RED",743,0,"3,744",Public,Commercial,Beryx decadactylus,166155,ACCSP
2024,FLORIDA-WEST,"BROTULA, BLACK",,,,Confidential,Commercial,Stygnobrotula,164988,ACCSP
2024,FLORIDA-WEST,"BROTULA, KEY",,,,Confidential,Commercial,Ogilbia,164966,ACCSP
2024,FLORIDA-WEST,BRYOZOA,,,,Confidential,Commercial,Bryozoa ,155469,ACCSP
2024,FLORIDA-WEST,"BUMPER, ATLANTIC",,,,Confidential,Commercial,Chloroscombrus chrysurus,168670,ACCSP
2024,FLORIDA-WEST,"BURRFISH, STRIPED",244,0,921,Public,Commercial,Chilomycterus schoepfii,615846,ACCSP
2024,FLORIDA-WEST,BURRFISHES,,,,Confidential,Commercial,Chilomycterus spp.,173383,ACCSP
2024,FLORIDA-WEST,"BUTTERFISH, GULF","2,677",1,"4,918",Public,Commercial,Peprilus burti,172568,ACCSP
2024,FLORIDA-WEST,"BUTTERFLYFISH, BANDED",280,0,"3,181",Public,Commercial,Chaetodon striatus,169563,ACCSP
2024,FLORIDA-WEST,"BUTTERFLYFISH, BANK",,,,Confidential,Commercial,Prognathodes aya,646776,ACCSP
2024,FLORIDA-WEST,"BUTTERFLYFISH, FOUREYE",542,0,"2,894",Public,Commercial,Chaetodon capistratus,169558,ACCSP
2024,FLORIDA-WEST,"BUTTERFLYFISH, FRENCH",,,,Confidential,Commercial,Prognathodes,646778,ACCSP
2024,FLORIDA-WEST,"BUTTERFLYFISH, LONGSNOUT",,,,Confidential,Commercial,Prognathodes aculeatus,169593,ACCSP
2024,FLORIDA-WEST,"BUTTERFLYFISH, REEF",234,0,"1,639",Public,Commercial,Chaetodon sedentarius,169562,ACCSP
2024,FLORIDA-WEST,"BUTTERFLYFISH, SPOTFIN",132,0,"1,410",Public,Commercial,Chaetodon ocellatus,169556,ACCSP
2024,FLORIDA-WEST,"CARDINALFISH, TWOSPOT",,,,Confidential,Commercial,Apogon pseudomaculatus,168207,ACCSP
2024,FLORIDA-WEST,CARDINALFISHES **,89,0,248,Public,Commercial,Apogonidae,168196,ACCSP
2024,FLORIDA-WEST,"CASSIOPEA, JAMAICAN","1,204",1,"4,179",Public,Commercial,Cassiopea xanthochana,51774,ACCSP
2024,FLORIDA-WEST,"CATFISHES, SEA **","14,486",7,"4,154",Public,Commercial,Ariidae,164157,ACCSP
2024,FLORIDA-WEST,CERO,"1,202",1,"2,263",Public,Commercial,Scomberomorus regalis,172437,ACCSP
2024,FLORIDA-WEST,CHERUBFISH,,,,Confidential,Commercial,Centropyge Argi,169611,ACCSP
2024,FLORIDA-WEST,CHITONS **,535,0,"1,859",Public,Commercial,Polyplacophora,78807,ACCSP
2024,FLORIDA-WEST,"CHROMIS, BLUE","1,581",1,"9,575",Public,Commercial,Chromis cyanea,170080,ACCSP
2024,FLORIDA-WEST,"CHROMIS, BROWN",139,0,553,Public,Commercial,Chromis multilineata,170084,ACCSP
2024,FLORIDA-WEST,"CHUB, BERMUDA",,,,Confidential,Commercial,Kyphosus sectator,645471,ACCSP
2024,FLORIDA-WEST,"CLAM, FILE, SPINY",,,,Confidential,Commercial,Lima lima,79820,ACCSP
2024,FLORIDA-WEST,"CLAM, QUAHOG, SOUTHERN","13,203",6,"184,855",Public,Commercial,Mercenaria campechiensis,81499,ACCSP
2024,FLORIDA-WEST,"CLAM, VENUS, SUNRAY",,,,Confidential,Commercial,Macrocallista nimbosa,81579,ACCSP
2024,FLORIDA-WEST,CLAMS **,316,0,"1,173",Public,Commercial,Bivalvia,79118,ACCSP
2024,FLORIDA-WEST,"CLAMS, PENSHELL **",,,,Confidential,Commercial,Pinnidae,79578,ACCSP
2024,FLORIDA-WEST,CLINGFISHES **,149,0,200,Public,Commercial,Gobiesocidae,164457,ACCSP
2024,FLORIDA-WEST,COBIA,"10,783",5,"46,806",Public,Commercial,Rachycentron canadum,168566,ACCSP
2024,FLORIDA-WEST,"CONCH, CROWN",,,,Confidential,Commercial,Melongena corona,74101,ACCSP
2024,FLORIDA-WEST,"CONCH, FLORIDA FIGHTING","1,578",1,"4,141",Public,Commercial,Strombus alatus,72556,ACCSP
2024,FLORIDA-WEST,"CONCH, HAWKWING",38,0,85,Public,Commercial,Strombus raninus,72561,ACCSP
2024,FLORIDA-WEST,"CONCH, HORSE",64,0,197,Public,Commercial,Pleuroploca gigantea,74187,ACCSP
2024,FLORIDA-WEST,"CONCH, MILK",181,0,"1,189",Public,Commercial,Strombus costatus,72557,ACCSP
2024,FLORIDA-WEST,"CORAL, DEEPWATER",,,,Confidential,Commercial,Swiftia exserta,52150,ACCSP
2024,FLORIDA-WEST,"CORALLIMORPH, DISCOSOMA **",,,,Confidential,Commercial,Discosoma,719026,ACCSP
2024,FLORIDA-WEST,"CORALLIMORPH, FLORIDA",14,0,63,Public,Commercial,Ricordea,52484,ACCSP
2024,FLORIDA-WEST,CORALLINACEAE **,228,0,386,Public,Commercial,Corallinaceae,12303,ACCSP
2024,FLORIDA-WEST,COTTONWICK,298,0,"4,362",Public,Commercial,Haemulon melanurum,169067,ACCSP
2024,FLORIDA-WEST,"COWFISH, HONEYCOMBED",27,0,421,Public,Commercial,Acanthostracion polygonius,173246,ACCSP
2024,FLORIDA-WEST,"COWFISH, SCRAWLED",668,0,"2,196",Public,Commercial,Acanthostracion quadricornis,173245,ACCSP
2024,FLORIDA-WEST,"COWRIE, ATLANTIC DEER",151,0,145,Public,Commercial,Cypraea cervus,72743,ACCSP
2024,FLORIDA-WEST,"COWRIE, ATLANTIC GRAY",170,0,143,Public,Commercial,Talparia cinerea,568342,ACCSP
2024,FLORIDA-WEST,"COWRIE, MEASLED",,,,Confidential,Commercial,Cypraea zebra,72767,ACCSP
2024,FLORIDA-WEST,"CRAB, BLUE","4,617,969","2,095","10,734,983",Public,Commercial,Callinectes sapidus,98696,ACCSP
2024,FLORIDA-WEST,"CRAB, BLUE LAND",,,,Confidential,Commercial,Cardisoma guanhumi,99128,ACCSP
2024,FLORIDA-WEST,"CRAB, FALSE ARROW","5,197",2,"1,690",Public,Commercial,Metoporhaphis calcarata,98485,ACCSP
2024,FLORIDA-WEST,"CRAB, FURCATE SPIDER","1,672",1,"1,239",Public,Commercial,Stenocionops furcatus,660512,ACCSP
2024,FLORIDA-WEST,"CRAB, GREEN CLINGING","231,731",105,"153,127",Public,Commercial,Mithraculus sculptus,98612,ACCSP
2024,FLORIDA-WEST,"CRAB, HERMIT, GIANT",22,0,128,Public,Commercial,Petrochirus,98200,ACCSP
2024,FLORIDA-WEST,"CRAB, HERMIT, ORANGECLAW","17,953",8,"2,998",Public,Commercial,Calcinus,98205,ACCSP
2024,FLORIDA-WEST,"CRAB, HERMIT, POLKADOTTED",110,0,91,Public,Commercial,Phimochirus operculatus,97863,ACCSP
2024,FLORIDA-WEST,"CRAB, HERMIT, STAREYE",4,0,14,Public,Commercial,Dardanus,98194,ACCSP
2024,FLORIDA-WEST,"CRAB, HERMIT, THINSTRIPE","1,636",1,420,Public,Commercial,Clibanarius vittatus,98188,ACCSP
2024,FLORIDA-WEST,"CRAB, HERMIT, TRICOLOR","1,057,417",480,"107,643",Public,Commercial,Clibanarius tricolor,98191,ACCSP
2024,FLORIDA-WEST,"CRAB, HORSESHOE","14,875",7,"33,381",Public,Commercial,Limulus polyphemus,82703,ACCSP
2024,FLORIDA-WEST,"CRAB, MITHRACULUS RUBER",254,0,365,Public,Commercial,Mithraculus ruber,98614,ACCSP
2024,FLORIDA-WEST,"CRAB, NIMBLE SPRAY",83,0,369,Public,Commercial,Percnon gibbesi,99074,ACCSP
2024,FLORIDA-WEST,"CRAB, RED-RIDGED CLINGING","3,790",2,"2,411",Public,Commercial,Mithraculus forceps,98610,ACCSP
2024,FLORIDA-WEST,"CRAB, REDFINGER RUBBLE",101,0,"1,717",Public,Commercial,Eriphia gonagra,98888,ACCSP
2024,FLORIDA-WEST,"CRAB, SPOTTED PORCELAIN","3,236",1,"2,732",Public,Commercial,Porcellana sayana,98088,ACCSP
2024,FLORIDA-WEST,"CRAB, YELLOWLINE ARROW",508,0,"1,176",Public,Commercial,Stenorhynchus seticornis,98483,ACCSP
2024,FLORIDA-WEST,"CRABS, BOX **",9,0,176,Public,Commercial,Calappidae,98340,ACCSP
2024,FLORIDA-WEST,"CRABS, BRACHYURA **","44,934",20,"96,689",Public,Commercial,Brachyura,98276,ACCSP
2024,FLORIDA-WEST,"CRABS, CORAL SPIDER **",,,,Confidential,Commercial,Mithrax,98519,ACCSP
2024,FLORIDA-WEST,"CRABS, DECAPODA (ORDER) **","2,366",1,"5,221",Public,Commercial,Decapoda,95599,ACCSP
2024,FLORIDA-WEST,"CRABS, FIDDLER **","1,253,741",569,"175,610",Public,Commercial,Uca,99084,ACCSP
2024,FLORIDA-WEST,"CRABS, HERMIT, PAGUROIDEA (SUPERFAMILY) **","7,952",4,"3,574",Public,Commercial,Paguroidea,206947,ACCSP
2024,FLORIDA-WEST,"CRABS, LIBINIA **","1,801",1,"4,147",Public,Commercial,Libinia,98453,ACCSP
2024,FLORIDA-WEST,"CRABS, MAJOIDEA **",353,0,"2,673",Public,Commercial,Majoidea ,206956,ACCSP
2024,FLORIDA-WEST,"CRABS, MITHRACULUS **",,,,Confidential,Commercial,Mithraculus ,98605,ACCSP
2024,FLORIDA-WEST,"CRABS, PORCELAIN **","2,201",1,"2,621",Public,Commercial,Porcellanidae,98058,ACCSP
2024,FLORIDA-WEST,"CRABS, SAND **",,,,Confidential,Commercial,Hippidae,98131,ACCSP
2024,FLORIDA-WEST,"CRABS, STONE **","2,165,801",982,"41,243,650",Public,Commercial,Menippe,98810,ACCSP
2024,FLORIDA-WEST,"CROAKER, ATLANTIC","14,435",7,"19,935",Public,Commercial,Micropogonias undulatus,169283,ACCSP
2024,FLORIDA-WEST,CRUSTACEANS **,,,,Confidential,Commercial,Crustacea,83677,ACCSP
2024,FLORIDA-WEST,CUBBYU,,,,Confidential,Commercial,Pareques umbrosus,169319,ACCSP
2024,FLORIDA-WEST,"CUCUMBER, FLORIDA SEA","1,595",1,"1,700",Public,Commercial,Holothuria floridana,158323,ACCSP
2024,FLORIDA-WEST,"CUCUMBERS, OTHER SEA **","2,513",1,"7,027",Public,Commercial,Holothuriidae,158309,ACCSP
2024,FLORIDA-WEST,CUTLASSFISHES **,,,,Confidential,Commercial,Trichiurus ,172384,ACCSP
2024,FLORIDA-WEST,"DAMSELFISH, BICOLOR",61,0,295,Public,Commercial,Stegastes partitus,615416,ACCSP
2024,FLORIDA-WEST,"DAMSELFISH, COCOA",35,0,79,Public,Commercial,Stegastes variabilis,615412,ACCSP
2024,FLORIDA-WEST,"DAMSELFISH, DUSKY",,,,Confidential,Commercial,Stegastes fuscus,615421,ACCSP
2024,FLORIDA-WEST,"DAMSELFISH, LONGFIN",,,,Confidential,Commercial,Stegastes diencaeus,615394,ACCSP
2024,FLORIDA-WEST,"DAMSELFISH, THREESPOT",,,,Confidential,Commercial,Stegastes planifrons,615485,ACCSP
2024,FLORIDA-WEST,"DAMSELFISH, YELLOWTAIL",120,0,652,Public,Commercial,Microspathodon chrysurus,170116,ACCSP
2024,FLORIDA-WEST,DAMSELFISHES **,161,0,917,Public,Commercial,Pomacentridae,170044,ACCSP
2024,FLORIDA-WEST,"DICK, SLIPPERY",106,0,520,Public,Commercial,Halichoeres bivittatus,170503,ACCSP
2024,FLORIDA-WEST,DOCTORFISH,186,0,"1,080",Public,Commercial,Acanthurus chirurgus,172253,ACCSP
2024,FLORIDA-WEST,"DOLLAR, NOTCHED SAND",,,,Confidential,Commercial,Encope emarginata,158028,ACCSP
2024,FLORIDA-WEST,"DOLLAR, SAND",,,,Confidential,Commercial,Clypeaster subdepressus,157989,ACCSP
2024,FLORIDA-WEST,"DOLLARS, KEYHOLE SAND **","1,151,284",522,"293,268",Public,Commercial,Mellita,158019,ACCSP
2024,FLORIDA-WEST,"DOLLARS, OTHER SAND **","130,200",59,"34,197",Public,Commercial,Mellitidae,158018,ACCSP
2024,FLORIDA-WEST,"DOLLARS, SIX-HOLED KEYHOLE SAND **",,,,Confidential,Commercial,Leodia,158031,ACCSP
2024,FLORIDA-WEST,DOLPHINFISH,"13,649",6,"42,531",Public,Commercial,Coryphaena hippurus,168791,ACCSP
2024,FLORIDA-WEST,"DORIS, FLORIDA REGAL",35,0,141,Public,Commercial,Hypselodoris edenticulata,78255,ACCSP
2024,FLORIDA-WEST,DRAGONETS **,,,,Confidential,Commercial,Callionymidae,171691,ACCSP
2024,FLORIDA-WEST,"DRUM, BLACK","35,742",16,"34,536",Public,Commercial,Pogonias cromis,169288,ACCSP
2024,FLORIDA-WEST,"DRUM, SPOTTED",,,,Confidential,Commercial,Equetus punctatus,169317,ACCSP
2024,FLORIDA-WEST,"DURGON, BLACK",,,,Confidential,Commercial,Melichthys niger,173174,ACCSP
2024,FLORIDA-WEST,"EEL, MORAY, BLACKEDGE",43,0,"2,337",Public,Commercial,Gymnothorax nigromarginatus,161189,ACCSP
2024,FLORIDA-WEST,"EEL, MORAY, GOLDENTAIL",,,,Confidential,Commercial,Muraena milaris,161237,ACCSP
2024,FLORIDA-WEST,"EEL, MORAY, GREEN",,,,Confidential,Commercial,Gymnothorax funebris,161186,ACCSP
2024,FLORIDA-WEST,"EEL, MORAY, SPOTTED",55,0,110,Public,Commercial,Gymnothorax moringa,161188,ACCSP
2024,FLORIDA-WEST,"EEL, SHARPTAIL",,,,Confidential,Commercial,Myrichthys Breviceps,161449,ACCSP
2024,FLORIDA-WEST,EELS **,,,,Confidential,Commercial,Anguilliformes,161123,ACCSP
2024,FLORIDA-WEST,"EELS, CONGER **",,,,Confidential,Commercial,Congridae,161324,ACCSP
2024,FLORIDA-WEST,"EELS, MORAY **",96,0,"2,582",Public,Commercial,Muraenidae,161160,ACCSP
2024,FLORIDA-WEST,ESCOLAR,"3,425",2,"4,392",Public,Commercial,Lepidocybium flavobrunneum,172362,ACCSP
2024,FLORIDA-WEST,"FILEFISH, ORANGESPOTTED",42,0,359,Public,Commercial,Cantherhines pullus,173158,ACCSP
2024,FLORIDA-WEST,"FILEFISH, PLANEHEAD","1,469",1,965,Public,Commercial,Stephanolepis hispidus,173183,ACCSP
2024,FLORIDA-WEST,"FILEFISH, PYGMY",,,,Confidential,Commercial,Stephanolepis setifer,173149,ACCSP
2024,FLORIDA-WEST,"FILEFISH, SCRAWLED",41,0,"2,788",Public,Commercial,Aluterus scriptus,173134,ACCSP
2024,FLORIDA-WEST,"FILEFISH, WHITESPOTTED",,,,Confidential,Commercial,Cantherhines macrocerus,173157,ACCSP
2024,FLORIDA-WEST,FLAMEFISH,780,0,"2,231",Public,Commercial,Apogon maculatus,168204,ACCSP
2024,FLORIDA-WEST,"FLOUNDER, GULF","20,865",9,"93,436",Public,Commercial,Paralichthys albigutta,172736,ACCSP
2024,FLORIDA-WEST,"FLOUNDER, SOUTHERN","9,436",4,"43,779",Public,Commercial,Paralichthys lethostigma,172738,ACCSP
2024,FLORIDA-WEST,"FLOUNDERS, LEFTEYED **","7,305",3,"29,299",Public,Commercial,Bothidae,172714,ACCSP
2024,FLORIDA-WEST,FLYINGFISHES **,,,,Confidential,Commercial,Exocoetidae,165431,ACCSP
2024,FLORIDA-WEST,FORAMS **,,,,Confidential,Commercial,Foraminiferida ,44030,ACCSP
2024,FLORIDA-WEST,"FROGFISH, OCELLATED",,,,Confidential,Commercial,Antennarius ocellatus,164524,ACCSP
2024,FLORIDA-WEST,"GOATFISH, SPOTTED",,,,Confidential,Commercial,Pseudupeneus Maculatus,169421,ACCSP
2024,FLORIDA-WEST,"GOATFISH, YELLOW",,,,Confidential,Commercial,Mulloidichthys martinicus,169408,ACCSP
2024,FLORIDA-WEST,GOATFISHES **,,,,Confidential,Commercial,Mullidae,169406,ACCSP
2024,FLORIDA-WEST,GOBIES **,281,0,813,Public,Commercial,Gobiidae,171746,ACCSP
2024,FLORIDA-WEST,"GOBY, NEON",581,0,"2,191",Public,Commercial,Elacatinus oceanops,636786,ACCSP
2024,FLORIDA-WEST,"GOBY, TIGER",,,,Confidential,Commercial,Elacatinus macrodon,636783,ACCSP
2024,FLORIDA-WEST,"GORGONIAN, SEA BLADES","2,916",1,"12,553",Public,Commercial,Pterogorgia guadalupensis,52266,ACCSP
2024,FLORIDA-WEST,GRAYSBY,51,0,339,Public,Commercial,Cephalopholis cruentata,181220,ACCSP
2024,FLORIDA-WEST,"GROUPER, BLACK","90,990",41,"624,545",Public,Commercial,Mycteroperca bonaci,167760,ACCSP
2024,FLORIDA-WEST,"GROUPER, CONEY",,,,Confidential,Commercial,Cephalopholis fulva,167740,ACCSP
2024,FLORIDA-WEST,"GROUPER, GAG","151,927",69,"1,035,954",Public,Commercial,Mycteroperca microlepis,167759,ACCSP
2024,FLORIDA-WEST,"GROUPER, MARBLED",,,,Confidential,Commercial,Dermatolepis inermis,167744,ACCSP
2024,FLORIDA-WEST,"GROUPER, MISTY",270,0,"1,930",Public,Commercial,Epinephelus mystacinus,167703,ACCSP
2024,FLORIDA-WEST,"GROUPER, RED","2,820,850","1,280","15,958,819",Public,Commercial,Epinephelus morio,167702,ACCSP
2024,FLORIDA-WEST,"GROUPER, SNOWY","90,181",41,"543,594",Public,Commercial,Epinephelus niveatus,167705,ACCSP
2024,FLORIDA-WEST,"GROUPER, WARSAW","4,000",2,"21,138",Public,Commercial,Epinephelus nigritus,167704,ACCSP
